Student Id No,Name,Major,Freshman Year,Hometown,State,DOB,Gender,Semester,,
398859,Ernesto Alejandro Rodríguez González,LIN,2011,Tijuana,BC,2-Jul-93,M,8,,
631621,Michelle Arizmendi Urrutia,IIS,2008,Manzanillo,Col,15-Jun-95,F,4,,
746706,Ricardo Aramburu Aristegui,IMT,2012,Mazatlán,Sin,20-Apr-93,M,8,,
600431,Daniel Ochoa García,LIN,2010,Cuernavaca,Mor,26-Dec-92,M,8,,
865984,María Basaguren Etxeberría,IQA,2010,Mexicali,BC,15-Jun-95,F,4,,
957832,Ludivina Rodríguez Arizmendi,LED,2013,Monterrey,NL,31-Mar-94,F,7,,
686698,Francisco Ricardo Navarro Navarro,IMT,2011,Morelia,Mich,28-Apr-94,M,7,,
1041592,Rodolfo Ibarguengoitia Salaverri,LAF,2012,Veracruz,Ver,20-Aug-94,M,4,,
379420,Montserrat Ibarguengoitia Aramburu,LED,2011,Manzanillo,Col,13-Jul-95,F,5,,
945172,Cecilia Zabaleta Fernández,LAF,2010,Monterrey,NL,12-Jul-93,F,9,,
1083754,Horacio Ochoa Cárdenas,IMT,2010,Tampico,Tamps,10-May-94,M,7,,
651334,Daniel Daniel Martínez Sánchez,LEM,2009,Mazatlán,Sin,22-Sep-94,M,4,,
376895,Gerardo Ochoa Cantú,IMT,2012,León,Gto,8-Dec-92,M,8,,
430319,Daniel Ángel Aristegui Cantú,LAF,2013,Cuernavaca,Mor,10-Dec-92,M,8,,
556967,Carlos Salaverri Fernández,IMT,2010,Zacatecas,Zac,6-Apr-95,M,4,,
791261,Leticia Aristegui Basaguren,IIS,2013,Monterrey,NL,10-Feb-95,F,4,,
423427,Gonzalo Goicoetxea Eskauriatza,IQA,2011,Monterrey,NL,18-Mar-94,M,6,,
363408,Marco Lozano Rodríguez,IIS,2010,Tapachula,Chis,12-Nov-94,M,4,,
459525,Laura Cantú Rodríguez,LAF,2009,Tapachula,Chis,15-Jan-95,F,5,,
369043,Enrique David Sánchez Sánchez,IQA,2013,Hermosillo,Son,2-Jun-93,M,8,,
525311,Alejandro Arturo Azcúnaga Rodríguez,LEM,2010,Mérida,Yuc,24-Aug-93,M,6,,
947099,Rodrigo Humberto Lozano Goicoetxea,LEM,2012,Tijuana,BC,19-Apr-95,M,5,,
825396,Daniel Enrique Treviño Juárez,LEM,2009,Puebla,Pue,11-Aug-94,M,7,,
841497,Michelle Azcúnaga Juárez,IQA,2010,Morelia,Mich,5-May-95,F,4,,
487895,Priscila Goicoetxea Hernandez,IMT,2013,Culiacán,Sin,15-Jul-95,F,5,,
993956,Roberto Juárez Garza,IMT,2013,Chihuahua,Chih,13-Sep-94,M,4,,
1081819,Luis Azcúnaga Navarro,IMT,2013,Mexicali,BC,18-Jul-92,M,10,,
566640,Pamela Priscila Rodríguez Aramburu,LAF,2008,Zacatecas,Zac,16-Nov-94,F,4,,
885825,Alejandro Navarro Goicoetxea,IMT,2013,Acapulco,Gro,22-Apr-94,M,7,,
490474,César David Martínez Arizmendi,LAF,2008,Guanajuato,Gto,11-May-95,M,4,,
663476,Valeria González Cantú,IMT,2013,Monterrey,NL,27-Sep-94,F,4,,
618162,Marián Graciela Sánchez Zabaleta,LCPF,2011,Monterrey,NL,27-Apr-94,F,6,,
602999,David Ochoa Cárdenas,LAF,2011,Villahermosa,Tab,28-Oct-93,M,7,,
935105,Roberto Carlos Lozano Sánchez,IIS,2012,Monterrey,NL,5-Oct-93,M,6,,
706952,Benito Zárate Martínez,LED,2011,Tampico,Tamps,17-Apr-94,M,6,,
459267,Marco Azcúnaga García,LAF,2011,León,Gto,9-Jul-93,M,8,,
921243,Antonio Pablo Garza Zabaleta,LEM,2008,Monterrey,NL,1-Dec-94,M,4,,
1028196,Fernando Lozano Treviño,IQA,2011,Tijuana,BC,8-May-94,M,6,,
434370,Manuel Alejandro Rodríguez Rodríguez,IQA,2013,Morelia,Mich,23-Oct-93,M,6,,
1012862,Rodrigo Fernando Garza González,LAF,2011,Morelia,Mich,4-Jun-94,M,7,,
619882,Andrea Elisa Cárdenas Aristegui,IIS,2011,Tlaxcala,Tlax,6-Jul-93,F,8,,
943731,Gabriel Ibarguengoitia Treviño,LAF,2011,Tlaxcala,Tlax,30-Jun-94,M,6,,
352617,Carolina Aramburu Rodríguez,LED,2010,Monterrey,NL,26-Apr-94,F,6,,
1057252,Oscar Rafael Rodríguez Lozano,LAF,2008,Monterrey,NL,17-Jul-92,M,11,,
463090,Rodolfo Rafael Juárez Arizmendi,IMT,2009,Monterrey,NL,9-Jul-95,M,4,,
1123139,Gabriela Etxeberría Navarro,LIN,2008,Saltillo,Coah,9-May-95,F,4,,
366184,Deyanira Navarro Etxeberría,LIN,2013,Acapulco,Gro,31-Jan-95,F,4,,
625169,David González Goicoetxea,LEM,2011,Veracruz,Ver,28-Oct-94,M,4,,
359056,Rodolfo Antonio Rodríguez Hernandez,LEM,2010,Durango,Dgo,3-Jun-93,M,8,,
379340,Rafael Basaguren Zárate,IQA,2011,Saltillo,Coah,7-Sep-92,M,8,,
1034785,Catalina Gabriela Lozano Zárate,IQA,2013,Monterrey,NL,30-Sep-92,F,8,,
984466,Fernando Salaverri Urrutia,LIN,2012,Tampico,Tamps,18-Feb-94,M,6,,
541659,Carmen Urrutia Juárez,LAF,2010,Manzanillo,Col,16-May-93,F,8,,
525126,Laura Andrea Navarro Navarro,LED,2011,Tlaxcala,Tlax,3-Mar-93,F,8,,
483808,Elena Ochoa García,LAF,2013,León,Gto,12-Oct-92,F,8,,
470382,Alberto Andrés Ochoa Cárdenas,IIS,2011,Toluca,Edomex,3-Jan-93,M,8,,
506532,Laura Adelaida González García,LIN,2013,Durango,Dgo,18-Sep-94,F,5,,
369788,Andrés Nicolás Azcúnaga Goicoetxea,IMT,2009,Pachuca,Hgo,4-Feb-94,M,6,,
693348,Silvia Gabriela Juárez Salaverri,IQA,2013,Morelia,Mich,29-Jan-95,F,4,,
782754,Roberto García Basaguren,IQA,2012,Orizaba,Ver,8-Nov-92,M,8,,
358819,Gabriela Erika Juárez Lozano,LAF,2010,Chihuahua,Chih,31-Jul-93,F,8,,
857789,Ruth Laura Fernández Aristegui,LCPF,2008,Guanajuato,Gto,12-Mar-94,F,6,,
987471,Diana Ochoa Ibarguengoitia,LAF,2013,Durango,Dgo,22-Nov-94,F,4,,
774820,Berenice Aramburu Arizmendi,LAF,2013,Culiacán,Sin,19-Nov-93,F,7,,
819981,Fernando Zárate González,LAF,2010,Monterrey,NL,2-Mar-95,M,4,,
529250,Giseel Aramburu Navarro,LAF,2012,Monterrey,NL,17-Nov-92,F,9,,
827547,Antonio Salaverri Salaverri,LCPF,2012,Durango,Dgo,8-Apr-94,M,6,,
613713,Horacio Goicoetxea Zárate,LAF,2010,Monterrey,NL,26-Nov-93,M,6,,
350779,Teresa Carmen Garza Fernández,LCPF,2012,Tapachula,Chis,28-Dec-93,F,6,,
976519,Nadia Cantú Treviño,LED,2012,León,Gto,10-Apr-94,F,7,,
709735,Sofía Navarro Villarreal,IIS,2008,Toluca,Edomex,2-Feb-93,F,8,,
705671,Luis Nicolás Basaguren Ochoa,LAF,2013,Monterrey,NL,5-Oct-92,M,8,,
439812,Andrea Etxeberría Lozano,LCPF,2008,Mérida,Yuc,8-Feb-93,F,8,,
625932,Manuel Ibarguengoitia Treviño,LEM,2013,Chihuahua,Chih,29-Jun-95,M,4,,
708993,Alejandro Daniel Juárez Etxeberría,LAF,2008,Monterrey,NL,12-May-95,M,4,,
841241,Alberto David Zabaleta Basaguren,LAF,2009,Monterrey,NL,27-Feb-94,M,6,,
559270,Laura Ruth Garza Navarro,LEM,2010,Pachuca,Hgo,24-Nov-92,F,8,,
812362,Ricardo Villarreal Goicoetxea,LAF,2009,Monterrey,NL,12-Aug-94,M,6,,
835497,Gabriel Francisco Lozano Zabaleta,LIN,2012,Tampico,Tamps,2-Jul-95,M,4,,
627644,Mariángela Nidia Salaverri Fernández,LAF,2010,Monterrey,NL,16-Oct-93,F,6,,
403557,Carlos Aramburu Treviño,LAF,2012,Puebla,Pue,26-Mar-93,M,8,,
592074,Manuel César Ibarguengoitia Aristegui,LEM,2009,Monterrey,NL,17-Sep-93,M,6,,
846534,Anahí Gabriela Salaverri Treviño,LIN,2010,Saltillo,Coah,17-Mar-94,F,7,,
758999,Ruth Aramburu Etxeberría,LAF,2011,Mexicali,BC,29-Dec-92,F,8,,
422158,Rodolfo Horacio Rodríguez González,LCPF,2008,Monterrey,NL,31-Mar-94,M,7,,
947776,Montserrat Ochoa González,LAF,2008,Durango,Dgo,11-Nov-92,F,9,,
657306,Pablo Eskauriatza Navarro,IQA,2012,Zacatecas,Zac,19-Apr-95,M,5,,
626136,José Martínez Navarro,LEM,2012,Orizaba,Ver,22-May-95,M,4,,
538919,Carolina Diana Treviño Goicoetxea,LCPF,2009,Hermosillo,Son,9-Jul-95,F,5,,
398081,Catalina Priscila Salaverri García,IIS,2008,Minatitlán,Ver,18-May-93,F,8,,
893184,Cecilia Paola Fernández Etxeberría,LCPF,2010,Durango,Dgo,14-Jul-95,F,4,,
815776,Esther Basaguren Treviño,LCPF,2012,Acapulco,Gro,20-Sep-94,F,4,,
1102049,Mario Alberto Lozano Eskauriatza,LEM,2008,Los Mochis,Sin,12-Jun-95,M,4,,
1047263,Valeria Berenice Aristegui Goicoetxea,IMT,2013,Guanajuato,Gto,14-Nov-94,F,4,,
1110667,Giseel María Ochoa Rodríguez,LCPF,2013,Monterrey,NL,31-Aug-93,F,6,,
391092,Marissa Etxeberría Lozano,IQA,2009,Tlaxcala,Tlax,31-Jan-94,F,6,,
602656,Mario Lozano Garza,LAF,2013,Monterrey,NL,11-Apr-93,M,8,,
517793,Antonio Fernando Zárate Cárdenas,LIN,2008,Monterrey,NL,17-Jan-95,M,4,,
445533,Antonio Villarreal García,LED,2011,Monterrey,NL,6-Mar-93,M,8,,
427682,Alejandra Karla Etxeberría Ibarguengoitia,LAF,2013,Monterrey,NL,24-Oct-94,F,4,,
486954,Diana María Zárate Fernández,LAF,2008,Chihuahua,Chih,11-Apr-95,F,4,,
398784,Alejandro Fernández Zárate,LCPF,2008,Puebla,Pue,15-Jul-95,M,4,,
567965,Paola Daniela Ibarguengoitia Basaguren,LCPF,2008,Tapachula,Chis,29-Aug-93,F,6,,
589167,Jorge Rafael Hernandez Aristegui,LED,2010,Villahermosa,Tab,24-Nov-93,M,6,,
842059,Valeria Salaverri Aristegui,LIN,2011,Tuxpan,Ver,23-Apr-95,F,4,,
528784,Adelaida Garza Cantú,LED,2012,Monterrey,NL,5-Jan-95,F,4,,
780344,José Daniel Garza Villarreal,IMT,2012,Morelia,Mich,29-Jan-95,M,4,,
799440,Nicolás Villarreal Ochoa,LAF,2011,Monterrey,NL,27-May-95,M,4,,
371670,María Etxeberría Juárez,IIS,2011,Culiacán,Sin,21-Apr-94,F,6,,
950790,Mario Pablo Villarreal Rodríguez,LIN,2008,Chihuahua,Chih,13-Aug-93,M,8,,
484904,Marco Rodrigo Azcúnaga Arizmendi,LAF,2011,Chihuahua,Chih,20-Jul-92,M,10,,
1127183,Carlos Sánchez Navarro,LED,2012,Manzanillo,Col,4-Apr-93,M,8,,
848983,Ricardo David Treviño Martínez,IMT,2012,Tapachula,Chis,9-Dec-92,M,8,,
709238,Catalina Alexia Juárez Garza,LIN,2009,Manzanillo,Col,3-Nov-93,F,7,,
626201,Gerardo Mario Aramburu Eskauriatza,LAF,2009,Mazatlán,Sin,26-Apr-95,M,4,,
723119,María Aristegui Ochoa,LAF,2010,Tampico,Tamps,14-Apr-93,F,8,,
462528,Gonzalo Daniel Goicoetxea Navarro,LEM,2011,Los Mochis,Sin,23-Feb-94,M,6,,
480749,Marián Nadia Hernandez Navarro,IIS,2008,Toluca,Edomex,13-Dec-92,F,9,,
638290,Horacio Cárdenas Basaguren,LAF,2012,Pachuca,Hgo,18-Feb-95,M,4,,
522483,Gabriela Hernandez Salaverri,LED,2011,Orizaba,Ver,1-Jun-93,F,8,,
387616,María Cárdenas Aristegui,LCPF,2012,Acapulco,Gro,30-Dec-93,F,6,,
412947,Ángel Aristegui Zárate,IIS,2009,Chihuahua,Chih,28-Jun-95,M,4,,
865513,Esther Garza Lozano,LAF,2013,Monterrey,NL,30-Sep-94,F,4,,
421118,Fernando Fernández Cantú,LAF,2012,Hermosillo,Son,2-Oct-92,M,8,,
650397,Paola Hernandez Cárdenas,LAF,2009,Toluca,Edomex,22-Sep-94,F,4,,
620847,Enrique Benito Goicoetxea Lozano,LIN,2008,Puebla,Pue,12-Sep-93,M,7,,
743074,Arturo Humberto Urrutia Etxeberría,LED,2008,Monterrey,NL,14-Oct-93,M,6,,
625793,Carlos Treviño Goicoetxea,LAF,2009,Tampico,Tamps,8-Nov-94,M,4,,
477098,Rodrigo Gabriel Cantú Martínez,LAF,2013,Saltillo,Coah,10-Dec-92,M,8,,
719293,Alberto García Hernandez,IMT,2012,Mexicali,BC,21-Apr-93,M,8,,
698518,Gema Etxeberría Ibarguengoitia,IIS,2009,Guanajuato,Gto,26-May-94,F,6,,
976923,Jorge Eskauriatza Salaverri,LIN,2009,Guanajuato,Gto,3-Apr-94,M,6,,
663852,Elisa Aramburu Navarro,LCPF,2009,Durango,Dgo,2-Jun-95,F,4,,
850827,Marián Ibarguengoitia Aristegui,IMT,2013,Acapulco,Gro,7-Mar-93,F,9,,
621045,Pamela Esther Salaverri Azcúnaga,LIN,2010,Monterrey,NL,7-Oct-94,F,5,,
693142,Marissa Etxeberría Rodríguez,LAF,2013,Monterrey,NL,25-Jan-95,F,4,,
380196,Gerardo Urrutia Zabaleta,IMT,2012,Los Mochis,Sin,24-Dec-94,M,5,,
440065,Horacio Aristegui Eskauriatza,LCPF,2011,Morelia,Mich,17-Nov-93,M,6,,
718450,Nicolás Rodríguez Goicoetxea,LEM,2008,Monterrey,NL,13-Jul-95,M,5,,
527451,Teresa Goicoetxea Treviño,IQA,2013,Tapachula,Chis,25-Aug-93,F,6,,
674547,Pablo Mario Hernandez Juárez,LED,2009,Puebla,Pue,17-Feb-95,M,4,,
1062007,Alejandro Juárez Zárate,LAF,2013,Tampico,Tamps,21-May-95,M,4,,
1134207,María Gabriela Cárdenas Treviño,LAF,2013,Culiacán,Sin,9-Apr-93,F,8,,
1045186,Benito Garza Etxeberría,LEM,2011,Monterrey,NL,28-Sep-94,M,4,,
464277,Luis Etxeberría Zárate,IMT,2013,Monterrey,NL,13-Dec-94,M,5,,
1077837,Daniel Andrés Basaguren Aramburu,LAF,2010,Tijuana,BC,29-Dec-93,M,6,,
1077911,Nadia Basaguren Ochoa,LIN,2008,Monterrey,NL,29-Jun-95,F,4,,
983086,Andrea Carmen Treviño Salaverri,IMT,2012,Minatitlán,Ver,5-Feb-95,F,5,,
685124,Carolina Diana Zabaleta Urrutia,LEM,2010,Pachuca,Hgo,2-Sep-93,F,7,,
567008,Arturo Rodolfo Eskauriatza Aristegui,LED,2009,Monterrey,NL,23-Aug-93,M,6,,
1136741,Luis Pablo Zárate Garza,LAF,2012,Culiacán,Sin,26-Dec-92,M,8,,
1021176,Nidia Eskauriatza Aristegui,IMT,2013,Tijuana,BC,16-Mar-93,F,8,,
1129310,Andrea Arizmendi Garza,LIN,2012,Tampico,Tamps,28-Jun-93,F,8,,
986302,Gabriela Cecilia Salaverri Basaguren,IMT,2011,Monterrey,NL,7-Jun-93,F,9,,
1037621,Benito Aristegui Villarreal,LAF,2012,Toluca,Edomex,17-Sep-92,M,8,,
539316,Francisco Gonzalo Salaverri Juárez,IIS,2010,Monterrey,NL,21-Jul-93,M,8,,
576180,Gerardo Marco García Arizmendi,IMT,2008,Los Mochis,Sin,19-Aug-93,M,6,,
760719,Michelle Goicoetxea Urrutia,IMT,2011,Mazatlán,Sin,13-Jul-94,F,7,,
892941,Jorge Rafael Navarro Ochoa,LIN,2012,Monterrey,NL,27-Jan-95,M,4,,
723245,Ernesto Arizmendi Zárate,IQA,2009,Puebla,Pue,24-Mar-95,M,4,,
1042628,Daniel Pablo Villarreal Rodríguez,IIS,2013,Minatitlán,Ver,12-Dec-94,M,4,,
1073027,Montserrat Sandra Rodríguez Aramburu,LAF,2010,Durango,Dgo,5-Mar-94,F,6,,
879367,Alexia Carmen Eskauriatza García,IQA,2011,Puebla,Pue,25-Jan-93,F,9,,
962043,Priscila Basaguren González,LEM,2008,Puebla,Pue,4-May-95,F,4,,
649597,David Hernandez Hernandez,IIS,2010,Hermosillo,Son,12-Aug-93,M,9,,
973168,Ludivina Gabriela Salaverri Cantú,LAF,2012,Hermosillo,Son,7-Jul-95,F,4,,
691622,Andrés Ernesto Fernández Martínez,LAF,2008,Toluca,Edomex,26-Nov-93,M,6,,
407173,Marián Dafne Treviño Aristegui,LAF,2012,Tuxpan,Ver,29-Jul-92,F,10,,
781606,Alejandro Aristegui Navarro,LEM,2008,Cuernavaca,Mor,15-Jul-95,M,4,,
445430,Rodrigo Salaverri García,LAF,2011,León,Gto,9-Aug-92,M,10,,
781088,Roberto Humberto Treviño Cantú,LCPF,2013,Durango,Dgo,15-Dec-92,M,8,,
977023,Adelaida Michelle García Azcúnaga,LCPF,2011,Acapulco,Gro,1-Aug-93,F,8,,
946280,Gema Catalina Garza Azcúnaga,IMT,2008,Minatitlán,Ver,2-Oct-92,F,8,,
517395,Nadia Azcúnaga Urrutia,IIS,2009,Veracruz,Ver,19-Aug-93,F,6,,
568988,Francisco Gabriel Ochoa Arizmendi,IQA,2008,Toluca,Edomex,30-Nov-94,M,4,,
837602,Sandra Diana Hernandez Lozano,IMT,2009,Culiacán,Sin,31-Dec-94,F,4,,
356335,Oscar Gerardo Juárez Juárez,LIN,2008,Durango,Dgo,9-Jan-94,M,6,,
444014,Gabriela Treviño Zabaleta,LEM,2010,Zacatecas,Zac,19-Feb-95,F,5,,
893428,Rodrigo Rodríguez Villarreal,IIS,2010,Chihuahua,Chih,20-Nov-93,M,7,,
1051995,Gabriel Oscar Basaguren Treviño,LAF,2012,Mérida,Yuc,9-Mar-95,M,5,,
398987,Sandra Hernandez Hernandez,LAF,2013,Monterrey,NL,19-Sep-92,F,8,,
463519,Gabriel Ángel Lozano Cantú,LED,2013,Manzanillo,Col,13-Feb-94,M,6,,
579388,Ricardo César Lozano Lozano,LAF,2009,Veracruz,Ver,16-Oct-93,M,6,,
504537,Benito Oscar Arizmendi Martínez,LCPF,2012,Mexicali,BC,15-Feb-95,M,4,,
759693,Enrique Villarreal Aramburu,LCPF,2012,Zacatecas,Zac,26-Nov-92,M,8,,
667898,Rodrigo Luis Ibarguengoitia Arizmendi,LAF,2008,Monterrey,NL,31-May-93,M,8,,
592417,Anahí Cárdenas Cantú,LAF,2012,Toluca,Edomex,5-Feb-93,F,8,,
650033,Rafael Urrutia Salaverri,LAF,2012,Monterrey,NL,11-Jul-93,M,8,,
1145892,Daniel Daniel Aristegui Cantú,LAF,2008,Puebla,Pue,25-May-95,M,4,,
919352,Leticia Villarreal Martínez,LCPF,2013,León,Gto,28-Nov-93,F,6,,
664128,Arturo Lozano Cantú,LED,2011,Monterrey,NL,6-Mar-94,M,6,,
604770,David Azcúnaga Zárate,IQA,2011,Hermosillo,Son,20-Aug-93,M,6,,
511693,Pablo Alejandro Azcúnaga Ibarguengoitia,LAF,2012,Tapachula,Chis,4-Jun-95,M,4,,
1095745,Elena Marissa Salaverri Hernandez,LAF,2012,Pachuca,Hgo,10-Jun-95,F,4,,
835310,David Salaverri Eskauriatza,LIN,2011,Zacatecas,Zac,17-Jun-93,M,9,,
1136113,Marián Mariángela Basaguren García,LED,2013,Chihuahua,Chih,9-May-95,F,5,,
681152,Alejandra Karla García Salaverri,LEM,2011,Tampico,Tamps,27-Jul-92,F,10,,
696706,Cecilia Silvia Etxeberría Martínez,LAF,2008,Los Mochis,Sin,25-Dec-92,F,8,,
866843,Pablo Ochoa González,LED,2012,Monterrey,NL,9-Nov-92,M,8,,
478745,Alejandro Juárez Arizmendi,LAF,2013,Monterrey,NL,18-Jun-95,M,4,,
984716,Gabriel Oscar Ibarguengoitia Zárate,LAF,2009,Monterrey,NL,7-Oct-94,M,4,,
864760,Alexia Salaverri García,IMT,2010,Monterrey,NL,22-Aug-94,F,4,,
1081963,Elena Alexia González Martínez,LCPF,2008,Monterrey,NL,20-Mar-94,F,6,,
1113461,Gerardo Urrutia Goicoetxea,LAF,2011,Puebla,Pue,13-Oct-93,M,6,,
415579,Andrés Juárez Salaverri,LAF,2009,Veracruz,Ver,3-Aug-92,M,10,,
927000,Silvia Elena Juárez Basaguren,IQA,2013,Tlaxcala,Tlax,22-Jan-94,F,6,,
544775,Alejandro Rodrigo Arizmendi Martínez,LEM,2010,Monterrey,NL,4-Sep-94,M,4,,
943505,Sofía Rodríguez Ibarguengoitia,IIS,2010,Guanajuato,Gto,15-May-95,F,5,,
678027,Michelle Ochoa Navarro,IMT,2010,Monterrey,NL,16-May-94,F,7,,
406635,Gabriel Navarro García,IQA,2013,Villahermosa,Tab,19-Apr-94,M,6,,
610476,Rodrigo Manuel Goicoetxea Lozano,IIS,2013,Puebla,Pue,15-Jun-95,M,4,,
431524,César Urrutia Aristegui,LIN,2008,Villahermosa,Tab,19-Jun-95,M,4,,
1043185,Michelle Elisa González Hernandez,LCPF,2008,Tijuana,BC,2-Apr-95,F,4,,
876061,María Montserrat Ibarguengoitia Eskauriatza,LED,2008,Hermosillo,Son,24-Jun-93,F,9,,
1089833,Gema Anahí Rodríguez Lozano,LIN,2010,Orizaba,Ver,18-Feb-94,F,6,,
683206,Rodolfo Enrique Fernández Hernandez,LAF,2011,Tampico,Tamps,30-Aug-94,M,4,,
918435,Fernando Salaverri Fernández,LAF,2009,Guanajuato,Gto,7-Oct-93,M,7,,
618832,Anahí Andrea García Rodríguez,LCPF,2009,Monterrey,NL,11-Feb-95,F,4,,
657939,Enrique Luis Ibarguengoitia Zárate,IMT,2008,Guanajuato,Gto,14-May-94,M,6,,
623390,Francisco Manuel Hernandez Cárdenas,LIN,2008,Tapachula,Chis,14-Mar-95,M,4,,
658881,Catalina Montserrat Hernandez Aramburu,IMT,2009,Hermosillo,Son,25-Mar-95,F,4,,
361727,Pamela Diana Cárdenas Etxeberría,IQA,2012,Monterrey,NL,2-Nov-93,F,7,,
926908,Fernando Hernandez Eskauriatza,LED,2012,Acapulco,Gro,10-May-93,M,8,,
1000665,Sofía Ibarguengoitia Azcúnaga,LAF,2011,Tijuana,BC,29-Mar-93,F,8,,
598593,Gabriel Daniel Fernández Martínez,LCPF,2010,Saltillo,Coah,29-Apr-95,M,5,,
880817,Carlos Jorge Lozano Eskauriatza,IIS,2013,Minatitlán,Ver,11-Feb-93,M,8,,
953102,Marco Aramburu Basaguren,LEM,2008,Culiacán,Sin,10-Jun-94,M,6,,
996815,Carlos Enrique Salaverri Urrutia,LAF,2010,Monterrey,NL,12-Aug-94,M,6,,
789018,José Navarro Goicoetxea,LCPF,2008,Villahermosa,Tab,29-Apr-94,M,6,,
610908,Giseel Paola García Hernandez,IMT,2011,Veracruz,Ver,11-May-95,F,4,,
706944,Mariángela Hernandez Cantú,LIN,2011,Morelia,Mich,17-Apr-95,F,4,,
636840,Gerardo González Fernández,LIN,2011,Villahermosa,Tab,3-Mar-95,M,4,,
452784,Benito Zárate Fernández,LCPF,2008,Monterrey,NL,31-Oct-94,M,4,,
1020375,Antonio Pablo Rodríguez González,LED,2008,Guanajuato,Gto,30-Dec-93,M,7,,
399910,Humberto Eskauriatza García,IQA,2012,Culiacán,Sin,23-Jun-93,M,8,,
701833,Deyanira Sandra Treviño Garza,LED,2009,Saltillo,Coah,25-Sep-94,F,4,,
421981,Teresa Giseel Lozano Martínez,LEM,2008,Manzanillo,Col,19-Jun-94,F,7,,
832867,José Etxeberría Etxeberría,IIS,2008,Acapulco,Gro,7-Nov-92,M,9,,
1121817,Mario Mario Fernández Urrutia,LCPF,2008,Acapulco,Gro,11-Apr-93,M,8,,
1101116,Francisco Mario Eskauriatza Juárez,IMT,2011,Guanajuato,Gto,24-Sep-93,M,7,,
571960,Karla Lozano Zabaleta,LCPF,2013,Mexicali,BC,15-May-93,F,9,,
909436,Nidia Salaverri Arizmendi,IQA,2013,Tapachula,Chis,10-Jan-94,F,6,,
448479,Andrés Sánchez Zabaleta,IQA,2010,Zacatecas,Zac,10-Jan-95,M,5,,
980874,Ernesto Etxeberría Juárez,LAF,2008,Los Mochis,Sin,9-Apr-95,M,4,,
509876,Graciela Treviño Eskauriatza,IMT,2013,Monterrey,NL,16-Nov-93,F,6,,
654359,Gabriela Karla Ochoa Arizmendi,LAF,2009,Monterrey,NL,16-Jan-94,F,6,,
898507,Rodolfo Etxeberría Fernández,IMT,2011,Monterrey,NL,30-Jul-93,M,8,,
624621,Esther Michelle Salaverri Garza,LIN,2013,Monterrey,NL,17-Apr-95,F,5,,
1025243,Adelaida Etxeberría Aristegui,LCPF,2009,Monterrey,NL,8-Mar-94,F,6,,
597686,Priscila Ibarguengoitia Goicoetxea,IIS,2013,Tampico,Tamps,6-Jan-94,F,7,,
1056298,Gema Graciela Hernandez Sánchez,LED,2010,Monterrey,NL,27-Aug-93,F,6,,
964190,Laura Marissa Ibarguengoitia Ochoa,LEM,2009,Tapachula,Chis,6-Aug-93,F,8,,
958086,Marco José Cárdenas Zabaleta,LIN,2010,Los Mochis,Sin,17-May-94,M,6,,
922847,Karla Goicoetxea Fernández,LAF,2010,Villahermosa,Tab,2-Nov-92,F,8,,
637288,Andrés Arturo Villarreal Azcúnaga,IIS,2013,Tuxpan,Ver,21-Sep-94,M,4,,
969242,Alberto Treviño Ibarguengoitia,LAF,2009,Saltillo,Coah,6-Jul-95,M,4,,
495806,Pamela Cecilia Zabaleta Aramburu,IQA,2010,Chihuahua,Chih,21-Aug-92,F,9,,
583367,César Cantú Garza,LAF,2013,Monterrey,NL,11-Feb-95,M,5,,
999377,Anahí Nadia Cárdenas Aramburu,LEM,2009,Culiacán,Sin,27-Nov-94,F,5,,
663559,José Villarreal Arizmendi,LCPF,2008,Monterrey,NL,27-Oct-94,M,4,,
809897,Mario Zabaleta Goicoetxea,LAF,2013,Minatitlán,Ver,30-Apr-95,M,5,,
1005191,Alberto José Salaverri Salaverri,LAF,2008,Tijuana,BC,6-Sep-93,M,6,,
1085461,Carolina González Salaverri,LED,2009,Manzanillo,Col,25-Apr-93,F,8,,
594629,Carolina Juárez Sánchez,LIN,2011,Guanajuato,Gto,4-Jun-94,F,6,,
708024,Montserrat Azcúnaga Ochoa,LAF,2010,Pachuca,Hgo,24-Jan-93,F,8,,
736799,Manuel Roberto Sánchez Aristegui,LAF,2008,Monterrey,NL,27-Apr-94,M,6,,
958159,Marco Rodríguez Zabaleta,LAF,2013,Mérida,Yuc,10-Aug-93,M,8,,
894606,Ludivina Martínez Cantú,IMT,2011,Tlaxcala,Tlax,7-Dec-94,F,4,,
528452,Luis Ángel Aramburu Fernández,LED,2010,Los Mochis,Sin,1-Jul-94,M,6,,
872899,Daniela Fernández Rodríguez,IQA,2008,Tlaxcala,Tlax,28-Jan-95,F,4,,
671373,Laura Priscila García Etxeberría,IQA,2013,Minatitlán,Ver,29-Aug-92,F,8,,
645502,Rodolfo Basaguren Eskauriatza,LAF,2012,Tampico,Tamps,12-Dec-92,M,8,,
786040,Paola Daniela Aramburu Etxeberría,IQA,2009,Minatitlán,Ver,18-Jul-94,F,6,,
493786,Rodolfo Cárdenas Aristegui,LAF,2008,Monterrey,NL,9-May-94,M,7,,
652777,Karla Zabaleta Zárate,LCPF,2013,Minatitlán,Ver,22-Apr-93,F,8,,
1128996,César José Sánchez Juárez,IQA,2008,Hermosillo,Son,18-Apr-94,M,7,,
